code,product_name,brands,main_category,categories,labels_tags,allergens,ingredients_text,sugars_100g,lactose_100g,polyols_100g,caffeine_100g,nutriscore_grade,nova_group,url,image_url,axes_sensibles,substitution_group,reason,fodmap_high_count,fodmap_moderate_count,fodmap_low_count,fodmap_detected,fodmap_safe
4622060288912,Chocolat en poudre grand arôme,Poulain,en:sweetened-beverages,"Boissons, Petit-déjeuners, Cacao et dérivés, Cacaos et chocolats en poudre, Boissons instantanées, Chocolats en poudre, Boissons avec sucre ajouté",en:no-gluten,,"Sucre, cacao maigre, beurre de cacao, arôme",67,,,,unknown,4,http://world-en.openfoodfacts.org/product/4622060288912/chocolat-en-poudre-grand-arome-poulain,https://images.openfoodfacts.org/images/products/462/206/028/8912/front_fr.4.400.jpg,gluten|sucre|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,1,Aucun,OUI
3083680017763,Maïs sans sucres ajoutés,Bonduelle,en:canned-sweet-corn,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Conserves, Céréales et pommes de terre, Légumes et dérivés, Aliments à base de plantes en conserve, Céréales et dérivés, Légumes en conserve, Céréales en conserve, Maïs en conserve, Maïs doux en conserve",en:no-added-sugar,,"Maïs doux en grains sans OGM*, eau, sel. Contient des sucres naturellement présents.",5.2,,,,a,3,http://world-en.openfoodfacts.org/product/3083680017763/mais-sans-sucres-ajoutes-bonduelle,https://images.openfoodfacts.org/images/products/308/368/001/7763/front_fr.4.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,1,Aucun,OUI
3608580891017,Gourmand et végétal au lait de coco,Andros,en:non-dairy-desserts,"Aliments et boissons à base de végétaux, Substituts de produits laitiers, Desserts, Desserts végétaliens","en:vegetarian,en:no-preservatives,en:vegan,en:no-lactose",,"Lait de coco allégé 58,6% (eau, extrait de noix  de coco), eau, sucre, amidon modifié de tapioca, orange 4,6%, jus d'orange 4,3%, jus de carotte 3,6%, protéines de pois, amidon, phosphates de calcium, arôme naturel, jus concentré de citron, jus concentré de carotte, épaississant : gomme guar, sel, ferments, arôme naturel d'orage, vitamine E, vitamine A, vitamine C.",9.8,,,,c,4,http://world-en.openfoodfacts.org/product/3608580891017/gourmand-et-vegetal-au-lait-de-coco-andros,https://images.openfoodfacts.org/images/products/360/858/089/1017/front_fr.4.400.jpg,lactose|sucre|legumineuses|ultra_transforme,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier,0,0,1,Aucun,OUI
3760151013812,Cacao en poudre 1% M.G et 1% sucres,Dukan,en:chocolate-powders,"Boissons, Cacao et dérivés, Cacaos et chocolats en poudre, Boissons instantanées, Cacaos en poudre, Chocolats en poudre","en:vegetarian,en:no-added-sugar,en:nutriscore,en:nutriscore-grade-a","en:gluten,en:milk,en:nuts,en:soybeans",100% cacao fortement dégraissé en poudre (teneur en beurre de cacao : 1 %).,0.06,,,,unknown,1,http://world-en.openfoodfacts.org/product/3760151013812/cacao-en-poudre-1-m-g-et-1-sucres-dukan,https://images.openfoodfacts.org/images/products/376/015/101/3812/front_fr.34.400.jpg,gluten|lactose|sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
3165350915026,Crème de vinaigre au vinaigre Balsamique,Martin Pouret,en:groceries,"Condiments, Crèmes de vinaigre, Crèmes de vinaigre balsamique, en:groceries",en:no-gluten,,"Moût de raisin cuit, Vinaigre Balsamique de Modène (39%), (vinaigre de vin, mout de raisin cuit, colorant E150d), sucre, amidon de mais, colorant caramel E150d.",5,,,,not-applicable,4,http://world-en.openfoodfacts.org/product/3165350915026/creme-de-vinaigre-au-vinaigre-balsamique-martin-pouret,https://images.openfoodfacts.org/images/products/316/535/091/5026/front_fr.20.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,1,Aucun,OUI
3301597002383,Epicerie / Epicerie Sucrée / Compotes Et Purées De Fruits,Coteaux nantais,en:compotes,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Desserts, Fruits et produits dérivés, Compotes","en:organic,en:eu-organic,en:no-added-sugar,fr:ab-agriculture-biologique",,"kiwis* (60%), purée de bananes* (40%). *Ingrédient issu de l'agriculture biologique",12.4,,,,a,1,http://world-en.openfoodfacts.org/product/3301597002383/epicerie-epicerie-sucree-compotes-et-purees-de-fruits-coteaux-nantais,https://images.openfoodfacts.org/images/products/330/159/700/2383/front_fr.19.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
5410673731036,Riz Thaï,Uncle Ben's,en:white-jasmine-rices,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Riz, Riz parfumés, Riz de variété indica, Riz long grain, Riz thaï, Riz blanc, Riz thaï blanc","en:no-gluten,fr:saveurs-de-l-annee,fr:saveurs-de-l-annee-2013,en:saveurs-de-l-annee-france",,100% Riz Jasmin Thaï.,0.1,,,,c,,http://world-en.openfoodfacts.org/product/5410673731036/riz-thai-uncle-ben-s,https://images.openfoodfacts.org/images/products/541/067/373/1036/front_fr.8.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
3538280031515,grand arôme 32% cacao sélectionné,"Mondelez, Poulain",en:sweetened-beverages,"Beverages, Snacks, Breakfasts, Sweet snacks, Cocoa and its products, Confectioneries, Dried products, Dried products to be rehydrated, Cocoa and chocolate powders, Instant beverages, Chocolate-powders, Sweetened beverages, en:instant-chocolate-powders","en:no-gluten,en:green-dot,en:made-in-france",,"Sucre, Cacao maigre (11 % de beurre de cacao), Arôme.",67,,,,unknown,4,http://world-en.openfoodfacts.org/product/3538280031515/grand-arome-32-cacao-selectionne-mondelez,https://images.openfoodfacts.org/images/products/353/828/003/1515/front_fr.46.400.jpg,gluten|sucre|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,1,Aucun,OUI
3273220083284,Dessert Fruits mixés Myrtilles,Sojasun,en:blueberry-soy-yogurts,"Aliments et boissons à base de végétaux, Produits fermentés, Substituts de produits laitiers, Desserts, Desserts végétaliens, Produits végétaux fermentés, Desserts végétaliens fermentés, Desserts de jus de soja fermenté, Yaourts de soja aux fruits, Yaourts de soja à la myrtille",en:no-gluten,en:soybeans,"jus de soja 78% ( graines de soja&quot; 9%), sucre myrtilles 9%. phosphate de calcium, jus concentré de myrtille épaississants farine de graines de caroube-pectine, arôme naturel ferments sélectionnés.",10.2,,,,a,1,http://world-en.openfoodfacts.org/product/3273220083284/dessert-fruits-mixes-myrtilles-sojasun,https://images.openfoodfacts.org/images/products/327/322/008/3284/front_fr.18.400.jpg,gluten|sucre|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,1,0,1,Graines de soja (GOS),NON
7699809800091,Chocolat au beurre de cacahuète,Purely Snacking,en:bonbons,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat","en:no-gluten,en:source-of-proteins,en:high-proteins","en:peanuts,en:soybeans","edulcorant , Émulsifiant: Lécithine de soja; Arôme naturel de vanille. (Soja),beurred'arachiderôti. (Cacahuètes), protéine de soja",0.6,,,,d,4,http://world-en.openfoodfacts.org/product/7699809800091/chocolat-au-beurre-de-cacahuete-purely-snacking,https://images.openfoodfacts.org/images/products/769/980/980/0091/front_fr.6.400.jpg,gluten|sucre|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,2,0,0,"Graines de soja (GOS), Graines de soja (GOS)",NON
3299430060358,Croutons épeautre nature,Saveurs Attitudes,en:croutons,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Croûtons","en:organic,en:eu-organic,en:eu-agriculture,en:no-added-sugar,fr:ab-agriculture-biologique",en:gluten,"farine d'épeautre' (gluten) levure', sel, eau. Produits issus do l'Agriculture Biologique Peut contenir des tracesdesojaetde sésame, ,",3.2,,,,d,3,http://world-en.openfoodfacts.org/product/3299430060358/croutons-epeautre-nature-saveurs-attitudes,https://images.openfoodfacts.org/images/products/329/943/006/0358/front_fr.4.400.jpg,gluten|sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,1,0,0,Graines de soja (GOS),NON
3760231780276,Chocolat noir caramel & sel de Guérande bio recette N°33,+CARRÉ SUISSE,en:dark-chocolate-with-caramel,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats salés, Chocolats noirs salés, Chocolats au caramel, Chocolats noirs au caramel","en:no-gluten,en:organic,en:eu-organic,en:ch-bio-006,en:fr-bio-01,en:fsc,en:fsc-mix,en:green-dot,fr:ab-agriculture-biologique",en:milk,"sucre de canne, pâte de cacao, beurre de cacao, éclats de caramel 10% (sucre de canne, lait entier en poudre, beurre, sirop de glucose), sel de Guérande, gousses de vanille.",45,,,,e,4,http://world-en.openfoodfacts.org/product/3760231780276/chocolat-noir-caramel-sel-de-guerande-bio-recette-n-33-carre-suisse,https://images.openfoodfacts.org/images/products/376/023/178/0276/front_fr.6.400.jpg,gluten|lactose|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,1,0,2,Lait de vache (Lactose),NON
3596710495832,Lait facile à digérer,"Auchan, Santé",en:esl-milks,"Produits laitiers, Laits, Laits homogénéisés, Laits ESL, Laits (fluide et poudre), Produits pasteurisés, Laits UHT","en:no-lactose,en:nutriscore,en:nutriscore-grade-a,fr:triman",en:milk,"_Lait_ à 12g/L, lactase, vitamine D Elaboré à partir de lait origine France.",4.8,,,,b,1,http://world-en.openfoodfacts.org/product/3596710495832/lait-facile-a-digerer-auchan,https://images.openfoodfacts.org/images/products/359/671/049/5832/front_fr.46.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier,2,0,0,"Lait de vache (Lactose), Lait de vache (Lactose)",NON
3329770059344,Panier de Yoplait - Champs de Fruits - Baies de Myrtilles,"Panier de Yoplait, Yoplait",en:fermented-dairy-desserts-with-fruits,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits","en:no-gluten,en:green-dot,fr:origine-france",en:milk,"Yaourt (_lait_ écrémé à base de poudre de _lait_ - _lait_ écrémé - _Crème_ - Poudre de _lait_ écrémé - Ferments lactiques (_lait_)) - Myrtille 14.4% - Sucre 10% - Eau - Amidon transformé de maïs - Arômes naturels - Épaississants : Pectine, Carraghénanes - Correcteurs d'acidité : Citrates de sodium, Acide citrique.",13.1,,,,c,4,http://world-en.openfoodfacts.org/product/3329770059344/panier-de-yoplait-champs-de-fruits-baies-de-myrtilles,https://images.openfoodfacts.org/images/products/332/977/005/9344/front_fr.22.400.jpg,gluten|lactose|sucre|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,1,0,1,Yaourt (Lactose),NON
3041090019029,Ma 1ère Blédine Céréales pour bébés RIZ saveur VANILLE,"Blédina, Danone",en:from-6-months,"Baby foods, From 4 months, Cereals for babies, en:from-6-months",en:no-gluten,,"farine de riz 33%, maltodextrines, tapioca 26,1%, sucre, amidon de maïs, huile de palme, émulsifiant : lécithine de soja ; arôme vanille (vanilline), vitamines : E, C, B1, PP, B6, acide folique, biotine et B5 ; substance d'apport minéral : diphosphate ferrique",11.4,,,,not-applicable,4,http://world-en.openfoodfacts.org/product/3041090019029/ma-1ere-bledine-cereales-pour-bebes-riz-saveur-vanille-bledina,https://images.openfoodfacts.org/images/products/304/109/001/9029/front_fr.11.400.jpg,gluten|sucre|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,1,0,1,Graines de soja (GOS),NON
3021760404218,Pom' potes brassés aux fruits mixés,"Materne, Pom'Potes, Pom'Potes brassés",en:fruit-stirred-yogurts,"Boissons, Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Boissons lactées, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Boissons fermentées, Yaourts, Boissons lactées fermentées, Yaourts aux fruits, Yaourts brassés, Yaourts à l'abricot, Yaourts à boire, Yaourts brassés aux fruits","en:no-gluten,en:no-artificial-flavors,en:no-preservatives,en:calcium-source,en:french-milk,en:green-dot,en:made-in-france,en:new-recipe,en:no-colorings,en:vitamin-d-source,fr:terracycle",en:milk,"_Lait_ (origine France) fermenté 86,9 %, sucre 5,9 %, abricot 5 %, fécule de manioc, épaississant : pectines, arômes naturels, vitamine D.",12,,,,e,4,http://world-en.openfoodfacts.org/product/3021760404218/pom-potes-brasses-aux-fruits-mixes-materne,https://images.openfoodfacts.org/images/products/302/176/040/4218/front_fr.24.400.jpg,gluten|lactose|sucre|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,1,0,1,Lait de vache (Lactose),NON
3258260023117,Cao allégé en sucre,Supplex,en:instant-beverages,"Boissons, Boissons instantanées","en:low-or-no-sugar,en:low-sugar,en:no-gluten,en:reduced-sugar",en:milk,"Cacao maigre 5%, poudre de _lait_ écrémé, maltodextrine de mois. amidon de riz, farine de riz. poudre de millet, levures alimentaires, germe de riz 0.5%, algue marine Lithothamnium Calcareum 0.44 %. algues marines F.A.L. 0, 25% (FUCUS, Ascophyllum, Laminaria) 0,25 %.",18.5,,,,unknown,3,http://world-en.openfoodfacts.org/product/3258260023117/cao-allege-en-sucre-supplex,https://images.openfoodfacts.org/images/products/325/826/002/3117/front_fr.4.400.jpg,gluten|lactose|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,1,0,0,Lait de vache (Lactose),NON
3551101423399,Crème dessert saveur fraise façon pâtissière,"Delical, LNS Nutrition",en:low-calorie-custard-cream-meal-replacement,"Produits laitiers,Desserts,Desserts lactés,Plats préparés,Desserts au chocolat,Crèmes dessert,Compléments alimentaires,Substituts de repas,Substitut de repas hypocalorique crème dessert","en:low-or-no-sugar,en:no-gluten,en:source-of-fibre,en:source-of-proteins,en:high-fibres,en:high-in-calcium,en:high-proteins,en:made-in-france,en:no-sugar,en:rich-in-vitamin-d,en:with-sweeteners,en:enriched-wih-minerals,en:enriched-wih-vitamins",en:milk,"Eau, maltodextrine, isolat de protéines de _lait_, huile de colza, dextrine de mais, protéines de _lait_, arômes, minéraux (citrate de sodium, citrate de potassium, chlorure de magnésium, carbonate de potassium, pyrophosphate ferrique sulfate de zinc, sulfate de cuivre, chlorure de chrome), amidon modifié, vitamines (C.A, B5, D3, B3, B1, B8, B6, B12. B2. K1. 89 épaississant (E407), dextrose, édulcorants (acésulfame-K sucralose), colorant (E160a).",0.5,,,,not-applicable,4,http://world-en.openfoodfacts.org/product/3551101423399/creme-dessert-saveur-fraise-facon-patissiere-delical,https://images.openfoodfacts.org/images/products/355/110/142/3399/front_fr.17.400.jpg,gluten|lactose|sucre|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,2,0,0,"Lait de vache (Lactose), Lait de vache (Lactose)",NON
8714100671894,Margarine 100% Végétal sans huile de palme,"Fruit d or, Fruit d'Or",en:margarines,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner salés, Matières grasses à tartiner, Matières grasses végétales, Margarines","en:vegetarian,en:no-preservatives,en:omega-3,en:vegan,en:green-dot,en:high-in-omega-3,en:no-lactose,en:no-milk,en:no-palm-oil,en:the-vegan-society",,"huiles végétales non hydrogénées 70% (colza 41.5% karité 13.5%, tournesol 10.5%, lin 4,5%), eau, sel de mer,émulsifiants : lécithine de tournesol, mono-et diglycérides d'acides gras, vinaigre, arôme naturel, vitamine A et D.",0.5,,,,c,4,http://world-en.openfoodfacts.org/product/8714100671894/margarine-100-vegetal-sans-huile-de-palme-fruit-d-or,https://images.openfoodfacts.org/images/products/871/410/067/1894/front_fr.9.400.jpg,lactose|cafeine|ultra_transforme,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier,1,0,0,Graines de soja (GOS),NON
3456300004618,Légumes et soja à l'orientale,"Jardin Bio, Léa Nature",en:microwave-meals,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Légumes et dérivés, Légumes préparés, Plats préparés à réchauffer au micro-ondes","en:no-gluten,en:organic,en:vegetarian,en:crossed-grain-trademark,en:eu-organic,en:non-eu-agriculture,en:vegan,en:dzg-gluten-free,en:eu-agriculture,en:eu-non-eu-agriculture,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:fr-bio-01,en:no-lactose,fr:ab-agriculture-biologique,fr:afdiag",,"Légumes* 64,7 % (des de courgettes% , rondelles de carottes* , des de poivrons rouges pois chiches* secs trempes, dés de navets' , double concentré de tomates+), eau, protéines de soia texturées* à base de farine de soja déshuilée 6%, sel marin, amidon de manioc a sucre brut de canne plantes aromatiques* , épices* , Jus de citron concentre",3.6,,,,b,3,http://world-en.openfoodfacts.org/product/3456300004618/legumes-et-soja-a-l-orientale-jardin-bio,https://images.openfoodfacts.org/images/products/345/630/000/4618/front_fr.4.400.jpg,gluten|lactose|sucre|legumineuses,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,1,0,1,Graines de soja (GOS),NON
3760077188199,Chocolat au lait fleur de sel,Les Chocolats de Pauline,en:milk-chocolates-with-fleur-de-sel,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats salés, Chocolats à la fleur de sel, Chocolats au lait salés, Chocolats au lait à la fleur de sel","en:no-gluten,en:organic,en:eu-organic,en:made-in-france,en:no-palm-oil",,"Chocolat au lait&quot;: 99% (pâte de cacao&quot; et beurre de cacao* 40,5%, sucre de canne roux 40,5%, poudre de lait entier* 19%); fleur de sel de Guérande: 1%.",46.5,,,,e,3,http://world-en.openfoodfacts.org/product/3760077188199/chocolat-au-lait-fleur-de-sel-les-chocolats-de-pauline,https://images.openfoodfacts.org/images/products/376/007/718/8199/front_fr.4.400.jpg,gluten|lactose|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,2,0,1,"Lait de vache (Lactose), Lait de vache (Lactose)",NON
3176800033474,Crème dessert Chocolat Intense,"Nat Ali, Natali, Nature & Aliments",en:mixes-for-dessert-creams,"Aides culinaires, Préparations pour desserts, Préparations pour crèmes dessert","en:fair-trade,en:no-gluten,en:organic,en:eu-organic,en:non-eu-agriculture,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-01,en:green-dot,fr:ab-agriculture-biologique,fr:biopartenaire","en:eggs,en:milk","INGRÉDIENTS/INGREDIËNTEN Chocolat en poudre*° 41% (cacao*° 70% mini., sucre roux de canne*°), sucre roux de canne** (27%), amidon de maïs*, poudre de LAIT écrémé*, poudre d'ŒUFS entiers*, épaississant: agar-agar*.  * Produits issus de l'agriculture biologique. 70,2% du total des ingrédients d'origine agricole sont issus du commerce équitable contrôlé selon le référentiel FIABLE.",8,,,,unknown,4,http://world-en.openfoodfacts.org/product/3176800033474/creme-dessert-chocolat-intense-nat-ali,https://images.openfoodfacts.org/images/products/317/680/003/3474/front_fr.13.400.jpg,gluten|lactose|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,1,0,2,Lait de vache (Lactose),NON
3270190430049,Lait Demi-écrémé,Carrefour,en:mountain-milks,"Produits laitiers,Laits,Laits homogénéisés,Produits de montagne,Laits demi-écrémés,Laits UHT,Laits de montagne","en:french-milk,en:no-lactose,fr:garantie-iplc",en:milk,Lait demi-écrémé stérilisé UHT,4.8,,,,b,1,http://world-en.openfoodfacts.org/product/3270190430049/lait-demi-ecreme-carrefour,https://images.openfoodfacts.org/images/products/327/019/043/0049/front_fr.45.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier,1,0,0,Lait de vache (Lactose),NON
3273220083710,Panaché de fruits - Ananas Passion/Pêche,Sojasun,en:peach-soy-yogurts,"Aliments et boissons à base de végétaux, Produits fermentés, Substituts de produits laitiers, Desserts, Desserts végétaliens, Produits végétaux fermentés, Desserts végétaliens fermentés, Desserts de jus de soja fermenté, Yaourts de soja aux fruits, Réfrigérés, Desserts au soja, Yaourts de soja à la pêche","en:no-gluten,en:no-gmos,fr:soja-francais,en:french-soy-without-gmos,en:made-in-france,en:nutriscore,en:nutriscore-grade-b,fr:info-tri-point-vert",en:soybeans,"Jus de _soja_ 78 % (eau, graines de _soja_* 9 %), pêche 11 %, sucre, phosphate de calcium, épaississants : farine de graines de caroube - pectine, arôme naturel, jus concentré de citron, ferments sélectionnés.  (* Soja filière française, garanti sans OGM)",11.199999809265,,,,c,4,http://world-en.openfoodfacts.org/product/3273220083710/panache-de-fruits-ananas-passion-peche-sojasun,https://images.openfoodfacts.org/images/products/327/322/008/3710/front_fr.19.400.jpg,gluten|sucre|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,3,0,1,"Graines de soja (GOS), Graines de soja (GOS), Graines de soja (GOS)",NON
3229820800981,Galettes de maïs nappées de chocolat noir,Bjorg,en:puffed-corn-cakes-with-black-chocolate,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Galettes de céréales soufflées, Galettes de maïs au chocolat noir","en:no-gluten,en:organic,en:eu-organic,en:eu-agriculture,en:it-bio-007,fr:ab-agriculture-biologique",en:soybeans,"Chocolat noir* 57% (sucre de canne*, pâte de cacao, beurre de cacao*, émulsifiant: lécithines* (soja), maïs* 43%, sel. Peut contenir des traces de lait, fruits à coque et graines de sésame.",25,,,,e,4,http://world-en.openfoodfacts.org/product/3229820800981/galettes-de-mais-nappees-de-chocolat-noir-bjorg,https://images.openfoodfacts.org/images/products/322/982/080/0981/front_fr.14.400.jpg,gluten|lactose|sucre|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,2,0,1,"Graines de soja (GOS), Lait de vache (Lactose)",NON
3564707119184,Galettes de riz fourrées chocolat noisette bio x 6,"Bio Village, Marque Repère",en:puffed-rice-cakes-with-milk-chocolate,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Puffed cereal cakes, Puffed rice cakes, en:puffed-rice-cakes-with-milk-chocolate","en:no-gluten,en:organic,en:eu-organic,en:non-eu-agriculture,en:be-bio-02,en:eu-agriculture,en:eu-non-eu-agriculture,en:fsc,en:fsc-mix,en:made-in-belgium,en:new,fr:ab-agriculture-biologique,fr:fsc-c017110","en:milk,en:nuts","Riz* 54 % (riz complet* 37 % minimum, riz*), sucre*, chocolat* 8,5 % (pâte de cacao*, sucre*, beurre de cacao*, gousses de vanille broyées*), huile de colza*, lait écrémé en poudre*, beurre de cacao*, cacao en poudre*, noisettes* 0,4 %, émulsifiant : lécithines (tournesol)*, sel, gousses de vanille broyées*. Traces de graines de sésame. *Ingrédients issus de l'agriculture biologique.",27,,,,d,4,http://world-en.openfoodfacts.org/product/3564707119184/galettes-de-riz-fourrees-chocolat-noisette-bio-x-6-bio-village,https://images.openfoodfacts.org/images/products/356/470/711/9184/front_fr.50.400.jpg,gluten|lactose|sucre|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,2,0,2,"Lait de vache (Lactose), Graines de soja (GOS)",NON
3428272170011,Matin léger - Lait écrémé stérilisé UHT,Lactel,en:uht-skimmed-milks,"en:dairies,en:frozen-foods,en:milks,en:homogenized-milks,en:uht-milks,en:skimmed-milks,en:low-lactose-milk,en:uht-skimmed-milks","en:organic,en:eu-organic,en:no-lactose,fr:ab-agriculture-biologique",en:milk,"Lait écrémé issu de l'agriculture biologique (Origine France), lactase.",4.8,,,,b,3,http://world-en.openfoodfacts.org/product/3428272170011/matin-leger-lait-ecreme-sterilise-uht-lactel,https://images.openfoodfacts.org/images/products/342/827/217/0011/front_fr.28.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier,1,0,0,Lait de vache (Lactose),NON
3226980002019,Pain Azyme CROUSTIA Son&Farine Complète Paul Heumann,PAUL HEUMANN,en:unleavened-breads,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains azymes","en:low-or-no-fat,en:low-or-no-salt,en:low-or-no-sugar,en:organic,en:eu-organic,en:eu-agriculture,en:no-added-fat,en:no-added-salt,en:no-added-sugar,fr:ab-agriculture-biologique,fr:sans-levure-ajoute",,"Farine de froment complète (87%) et son de froment (13%) issus de l'agriculture biologique, eau",3.3,,,,a,1,http://world-en.openfoodfacts.org/product/3226980002019/pain-azyme-croustia-son-farine-complete-paul-heumann,https://images.openfoodfacts.org/images/products/322/698/000/2019/front_fr.18.400.jpg,gluten|sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,1,0,0,Blé (Fructanes),NON
4099200423319,Lait d'amande bio non sucré,Nature Active Bio,en:unsweetened-plain-almond-based-drinks,"Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Substituts du lait, Fruits à coques et dérivés, Boissons à base de végétaux, Boissons végétales, Boissons végétales de fruits à coque, Laits d'amande, Laits d'amande natures non sucrés","en:organic,en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:no-lactose",,"Eau, 2,3 % amandes*, sel marin, correcteur d'acidité: citrates de calcium; stabilisant: gomme gellane. *issues de l'agriculture biologique contrôlée. Peut contenir des traces de céréales contenant du gluten, des arachides, d'autres fruits à coque dure et de soja.",0.5,,,,b,4,http://world-en.openfoodfacts.org/product/4099200423319/lait-d-amande-bio-non-sucre-nature-active-bio,https://images.openfoodfacts.org/images/products/409/920/042/3319/front_fr.16.400.jpg,gluten|lactose|legumineuses,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier,1,0,0,Graines de soja (GOS),NON
3596710444267,Crème dessert saveur vanille sans lactose,Auchan,en:vanilla-creamy-puddings,"Produits laitiers, Desserts, Desserts lactés, en:dessert-creams, en:refrigerated-dessert-creams, Cremes-dessert-vanille","en:made-in-spain,en:no-lactose",en:milk,"Lait entier, sucre, eau, amidon modifié, gélatine porcine, arôme, lactase, colorant : caroténoïdes",15,,,,c,4,http://world-en.openfoodfacts.org/product/3596710444267/creme-dessert-saveur-vanille-sans-lactose-auchan,https://images.openfoodfacts.org/images/products/359/671/044/4267/front_fr.4.400.jpg,lactose|sucre|ultra_transforme,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier,1,0,1,Lait de vache (Lactose),NON
